Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Interprocedural constant range propagation and alias analysis by multiple version method","Journal of Computer Science and Technology","","10","5","10.1007/BF02948336","Xianhong FangZhaoqing ZhangRuliang Qiao","1995","http://link.springer.com/article/10.1007/BF02948336","Article"
"Data structures and concepts for adaptive finite element methods","Computing","","55","4","10.1007/BF02238486","P. Leinen","1995","http://link.springer.com/article/10.1007/BF02238486","Article"
"A heuristic-based branch and bound algorithm for unconstrained quadratic zero-one programming","Computing","","54","4","10.1007/BF02238228","G. Palubeckis","1995","http://link.springer.com/article/10.1007/BF02238228","Article"
"Tetrahedral grid refinement","Computing","","55","4","10.1007/BF02238487","J. Bey","1995","http://link.springer.com/article/10.1007/BF02238487","Article"
"Massively parallel methods for semiconductor device modelling","Computing","","56","1","10.1007/BF02238289","R. K. CoomerI. G. Graham","1996","http://link.springer.com/article/10.1007/BF02238289","Article"
"Multilevel preconditioned augmented Lagrangian techniques for 2nd order mixed problems","Computing","","57","1","10.1007/BF02238356","R. HiptmairT. SchiekoferB. Wohlmuth","1996","http://link.springer.com/article/10.1007/BF02238356","Article"
"Parallel solutions for large-scale general sparse nonlinear systems of equations","Journal of Computer Science and Technology","","11","3","10.1007/BF02943133","chengyi Hu","1996","http://link.springer.com/article/10.1007/BF02943133","Article"
"Embedding binary tree in VLSI/WSI processor array","Journal of Computer Science and Technology","","11","3","10.1007/BF02943138","Chung-Han Chen","1996","http://link.springer.com/article/10.1007/BF02943138","Article"
"Interval extensions of non-smooth functions for global optimization and nonlinear systems solvers","Computing","","57","2","10.1007/BF02276877","Dr. R. Baker Kearfott","1996","http://link.springer.com/article/10.1007/BF02276877","Article"
"The hp-version of the boundary element method for Helmholtz screen problems","Computing","","57","2","10.1007/BF02276875","H. HolmM. MaischakE. P. Stephan","1996","http://link.springer.com/article/10.1007/BF02276875","Article"
"Applying virtual reality to molecular graphics system","Journal of Computer Science and Technology","","11","5","10.1007/BF02947218","Chang No YoonMyung Hwan ChiHeedong KoJongsei Park","1996","http://link.springer.com/article/10.1007/BF02947218","Article"
"An adaptive hierarchical approximation method on the sphere using axisymmetric locally supported basis functions","Computing","","57","3","10.1007/BF02247405","R. BrandW. FreedenJ. Fröhlich","1996","http://link.springer.com/article/10.1007/BF02247405","Article"
"The auxiliary space method and optimal multigrid preconditioning techniques for unstructured grids","Computing","","56","3","10.1007/BF02238513","J. Xu","1996","http://link.springer.com/article/10.1007/BF02238513","Article"
"Minimal cubature formulae of degree 3 for integrals over the surface of the torus","Computing","","57","3","10.1007/BF02247406","M. V. NoskovH. J. Schmid","1996","http://link.springer.com/article/10.1007/BF02247406","Article"
"The RTL binding and mapping approach of VHDL High-level synthesis system HLS/BIT","Journal of Computer Science and Technology","","11","6","10.1007/BF02951619","Zongfu YanMingye Liu","1996","http://link.springer.com/article/10.1007/BF02951619","Article"
"A neural network approach to fault diagnosis in analog circuits","Journal of Computer Science and Technology","","11","6","10.1007/BF02951617","Naihong WeiShiyuan YangShibai Tong","1996","http://link.springer.com/article/10.1007/BF02951617","Article"
"The global properties of valid formulas in modal logic K","Journal of Computer Science and Technology","","11","6","10.1007/BF02951625","Jigui SunXiaochun ChengXuhua Liu","1996","http://link.springer.com/article/10.1007/BF02951625","Article"
"Implementation of GAMMA on a massively parallel computer","Journal of Computer Science and Technology","","12","1","10.1007/BF02943142","Linpeng HuangWeiqin TongWing Ng KamYongqiang Sun","1997","http://link.springer.com/article/10.1007/BF02943142","Article"
"Optimal algorithm for algebraic factoring","Journal of Computer Science and Technology","","12","1","10.1007/BF02943139","Lihong Zhi","1997","http://link.springer.com/article/10.1007/BF02943139","Article"
"Parallel algorithm design on some distributed systems","Journal of Computer Science and Technology","","12","2","10.1007/BF02951328","Jiachang SunXuebin ChiJianwen CaoLinbo Zhang","1997","http://link.springer.com/article/10.1007/BF02951328","Article"
"Dawning-1000 PROOS distributed operating system","Journal of Computer Science and Technology","","12","2","10.1007/BF02951335","Ninghui SunWenzhuo LiuHong LiuChuanbao WangXuelin LuHao Zhang","1997","http://link.springer.com/article/10.1007/BF02951335","Article"
"A method of trust region type for minimizing noisy functions","Computing","","58","1","10.1007/BF02684470","C. ElsterA. Neumaier","1997","http://link.springer.com/article/10.1007/BF02684470","Article"
"Scheduling PVM tasks","Journal of Computer Science and Technology","","12","2","10.1007/BF02951336","Jiubin JuYong WangYu Yin","1997","http://link.springer.com/article/10.1007/BF02951336","Article"
"Hanzix and Chinese open system platform","Journal of Computer Science and Technology","","12","3","10.1007/BF02948978","Yufang Sun","1997","http://link.springer.com/article/10.1007/BF02948978","Article"
"Fuzzy logic control ASIC chip","Journal of Computer Science and Technology","","12","3","10.1007/BF02948976","Li Shen","1997","http://link.springer.com/article/10.1007/BF02948976","Article"
"Hierarchical geometric constraint model for parametric feature based modeling","Journal of Computer Science and Technology","","12","3","10.1007/BF02948969","Shuming GaoQunsheng Peng","1997","http://link.springer.com/article/10.1007/BF02948969","Article"
"A scalable record locking scheme for parallel file access","Computing","","58","2","10.1007/BF02684435","H. Eckardt","1997","http://link.springer.com/article/10.1007/BF02684435","Article"
"An algorithm for adaptive mesh refinement inn dimensions","Computing","","59","2","10.1007/BF02684475","C. T. Traxler","1997","http://link.springer.com/article/10.1007/BF02684475","Article"
"Adams methods for the efficient solution of stochastic differential equations with additive noise","Computing","","59","2","10.1007/BF02684477","G. DenkS. Schäffler","1997","http://link.springer.com/article/10.1007/BF02684477","Article"
"Computing partial expectations from tables","Computing","","59","3","10.1007/BF02684445","Jörg GrünerKlaus Zoller DBA, MSc","1997","http://link.springer.com/article/10.1007/BF02684445","Article"
"Hierarchical and adaptive visualization on nested grids","Computing","","59","4","10.1007/BF02684418","Mario OhlbergerMartin Rumpf","1997","http://link.springer.com/article/10.1007/BF02684418","Article"
"Approximation of solution curves of underdetermined systems of nonlinear equations","Computing","","59","4","10.1007/BF02684413","Rolf Neubert","1997","http://link.springer.com/article/10.1007/BF02684413","Article"
"An interactive learning algorithm for acquisition of concepts represented as CFL","Journal of Computer Science and Technology","","13","1","10.1007/BF02946607","Yunmei Dong","1998","http://link.springer.com/article/10.1007/BF02946607","Article"
"Parallel implementation of linear algebra problems on Dawning-1000","Journal of Computer Science and Technology","","13","2","10.1007/BF02946602","Xuebin Chi","1998","http://link.springer.com/article/10.1007/BF02946602","Article"
"Functional-level Fault Simulation with concurrent and parallel mechanisms using object-oriented VLSI model","Journal of Computer Science and Technology","","13","2","10.1007/BF02946603","Wei LiQiaolin Yang","1998","http://link.springer.com/article/10.1007/BF02946603","Article"
"On computing derivatives forC
                     1 interpolating schemes: an optimization","Computing","","60","1","10.1007/BF02684328","S. De Marchi","1998","http://link.springer.com/article/10.1007/BF02684328","Article"
"Denoising with higher order derivatives of bounded variation and an application to parameter estimation","Computing","","60","1","10.1007/BF02684327","O. Scherzer","1998","http://link.springer.com/article/10.1007/BF02684327","Article"
"Adaptive sparse grid multilevel methods for elliptic PDEs based on finite differences","Computing","","61","2","10.1007/BF02684411","Michael Griebel","1998","http://link.springer.com/article/10.1007/BF02684411","Article"
"An overview of data mining and knowledge discovery","Journal of Computer Science and Technology","","13","4","10.1007/BF02946624","Jianhua FanDeyi Li","1998","http://link.springer.com/article/10.1007/BF02946624","Article"
"Extending STL with efficient data structures","Journal of Computer Science and Technology","","13","4","10.1007/BF02946621","Hong WuXumin Nie","1998","http://link.springer.com/article/10.1007/BF02946621","Article"
"An image-based virtual reality prototype system","Journal of Computer Science and Technology","","13","5","10.1007/BF02948507","Yong CaiPhengann HengEnhua WuXuehui LiuHongju LiQingjie Sun","1998","http://link.springer.com/article/10.1007/BF02948507","Article"
"The hierarchial preconditioning on unstructured grids","Computing","","61","4","10.1007/BF02684383","Gerhard GlobischSergei V. Nepomnyaschikh","1998","http://link.springer.com/article/10.1007/BF02684383","Article"
"Exploiting the capabilities of the interconnection network on Dawning-1000","Journal of Computer Science and Technology","","14","1","10.1007/BF02952487","Limin XiaoMingfa Zhu","1999","http://link.springer.com/article/10.1007/BF02952487","Article"
"Chinese TrueType font support in X window","Journal of Computer Science and Technology","","14","1","10.1007/BF02952484","Yimin YeYufang Sun","1999","http://link.springer.com/article/10.1007/BF02952484","Article"
"An analytical delay model","Journal of Computer Science and Technology","","14","2","10.1007/BF02946516","Yinghua MinZhongcheng Li","1999","http://link.springer.com/article/10.1007/BF02946516","Article"
"Reference implementation of scalable I/O low-level API on Intel Paragon","Journal of Computer Science and Technology","","14","3","10.1007/BF02948509","Ninghui Sun","1999","http://link.springer.com/article/10.1007/BF02948509","Article"
"Where does the time go in software DSMs? — Experiences with JIAJIA","Journal of Computer Science and Technology","","14","3","10.1007/BF02948508","Weisong ShiWeiwu HuZhimin Tang","1999","http://link.springer.com/article/10.1007/BF02948508","Article"
"Hierarchical bulk synchronous parallel model and performance optimization","Journal of Computer Science and Technology","","14","3","10.1007/BF02948510","Linpeng HuangYongqiang SunWei Yuan","1999","http://link.springer.com/article/10.1007/BF02948510","Article"
"Parallel Processing Strategies for Large SAR Image Data Sets in a Distributed Environment","Computing","","62","4","10.1007/s006070050025","A. Goller","1999","http://link.springer.com/article/10.1007/s006070050025","Article"
"Energy Optimization of Algebraic Multigrid Bases","Computing","","62","3","10.1007/s006070050022","J. MandelM. BrezinaP. Vaněk","1999","http://link.springer.com/article/10.1007/s006070050022","Article"
"Finding Exact Solutions to the Bandwidth Minimization Problem","Computing","","62","3","10.1007/s006070050002","G. M. Del CorsoG. Manzini","1999","http://link.springer.com/article/10.1007/s006070050002","Article"
"Adaptive Predictor for Lossless Image Compression","Computing","","62","4","10.1007/s006070050028","V. HlaváčJ. Fojtík","1999","http://link.springer.com/article/10.1007/s006070050028","Article"
"From Methods to Images","Computing","","62","4","10.1007/s006070050024","E. LoupiasS. BresJ. M. Jolion","1999","http://link.springer.com/article/10.1007/s006070050024","Article"
"Editorial","Computing","","62","4","10.1007/s006070050023","Walter G. Kropatsch","1999","http://link.springer.com/article/10.1007/s006070050023","Article"
"A Minimal Line Property Preserving Representation of Line Images","Computing","","62","4","10.1007/s006070050029","M. BurgeW. G. Kropatsch","1999","http://link.springer.com/article/10.1007/s006070050029","Article"
